experiment;len_T;len_V;max_id_rep;max_V_match_fraction;T_path;V_path;len_IDs_T;len_IDs_V;attack_name;num_queries;time_all;time_encode;time_reconstruct;time_subst
T900V1000_0.0;900;1000;2;0.0;experiment_data/medium/T900V1000_0.0_T.csv;experiment_data/medium/T900V1000_0.0_V.csv;3317;2693;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[19787635, 19634703, 19760474, 19537821, 19796275, 19734134, 20531433, 19742664, 20018097, 23888050, 21048489, 20646584, 19961677, 20636004, 21348482, 20961089, 20018678, 20696225, 21043729, 20593894, 20064299, 20598383, 21487184, 20959587, 21014489, 21146289, 20146768, 22156132, 20159690, 20661534, 20128588, 24161296, 20071638, 20702804, 20954407, 20646555, 20084798, 20664724, 20088958, 20564183, 20816946, 20659155, 20059478, 20736035, 20117889, 20592945, 20450042, 21681177, 21645695, 20632154];[1732170, 1800231, 1759700, 1748660, 1760600, 1761020, 1750530, 1761700, 1770440, 1782350, 1801380, 1790980, 1768760, 1781120, 1742650, 1826971, 1774491, 1782840, 1781870, 1779011, 1758720, 1776590, 1755760, 1789630, 1776640, 1776030, 1761930, 1781911, 1778961, 1782100, 1756370, 1786581, 1738260, 1781740, 1773269, 1831981, 1752710, 1783380, 1754530, 1783500, 1763050, 1781461, 1772270, 1777050, 1746460, 1790071, 1763190, 1785331, 1769470, 1795180];[17422088, 17210965, 17375207, 17166094, 17408108, 17360017, 18043905, 17344677, 17596320, 21421123, 18561691, 18228067, 17572270, 18217387, 18870594, 18480490, 17612700, 18275077, 18597051, 18178576, 17674521, 18200446, 18974475, 18483999, 18544171, 18694642, 17745291, 19665313, 17745421, 18254577, 17718730, 21725767, 17684591, 18289237, 18506200, 18194327, 17710551, 18256657, 17711871, 18153666, 18421469, 18247117, 17670791, 18323968, 17749462, 18184496, 18057755, 19249938, 19107727, 18213496];[633377, 623507, 625567, 623067, 627567, 613097, 736998, 636287, 651337, 684577, 685418, 627537, 620647, 637497, 735238, 653628, 631487, 638308, 664808, 636307, 631058, 621347, 756949, 685958, 693678, 675617, 639547, 708908, 635308, 624857, 653488, 648948, 648787, 631827, 674938, 620247, 621537, 624687, 622557, 627017, 632427, 630577, 616417, 635017, 621967, 618378, 629097, 645908, 768498, 623478]
T500V1000_0.3;500;1000;2;0.3;experiment_data/medium/T500V1000_0.3_T.csv;experiment_data/medium/T500V1000_0.3_V.csv;1836;2814;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[10630611, 10972295, 10658030, 10727032, 10996044, 10658811, 10663961, 11007455, 11165257, 10650441, 10943634, 10619802, 10704692, 10958374, 10647971, 10863913, 11047455, 10878554, 11231657, 11054036, 10643461, 10663230, 11254138, 10725441, 10655210, 10978714, 10744202, 10704081, 11226117, 10682021, 10650782, 10978044, 10789382, 11268618, 10779253, 10737272, 11078776, 10939424, 10892693, 10813613, 10743211, 10802612, 10715061, 11226258, 10756701, 10744622, 10742482, 10755603, 10808362, 10746942];[804879, 815930, 815929, 813659, 818829, 805199, 809669, 798799, 804679, 818409, 802209, 800169, 820099, 810959, 809439, 808409, 823459, 803589, 820830, 838890, 806139, 802949, 817489, 818939, 807919, 809629, 819049, 822369, 800529, 811489, 802179, 815359, 803749, 813709, 835770, 802709, 815839, 818739, 846270, 813749, 821579, 820809, 797759, 800969, 819989, 801839, 816659, 807989, 817609, 817139];[9194125, 9194664, 9212494, 9265655, 9215724, 9216785, 9204384, 9258405, 9644360, 9186155, 9189764, 9185075, 9244385, 9190804, 9210074, 9412957, 9255305, 9393407, 9680319, 9246535, 9209005, 9230934, 9460038, 9261385, 9221024, 9215034, 9293556, 9241615, 9456347, 9229405, 9212125, 9201725, 9338206, 9714490, 9304335, 9302496, 9568849, 9435437, 9395656, 9358327, 9288285, 9332656, 9277825, 9749711, 9304895, 9315256, 9287586, 9308776, 9332296, 9286226];[631607, 961701, 629607, 647718, 961491, 636827, 649908, 950251, 716218, 645877, 951661, 634558, 640208, 956611, 628458, 642547, 968691, 681558, 730508, 968611, 628317, 629347, 976611, 645117, 626267, 954051, 631597, 640097, 969241, 641127, 636478, 960960, 647427, 740419, 639148, 632067, 694088, 685248, 650767, 641537, 633347, 649147, 639477, 675578, 631817, 627527, 638237, 638838, 658457, 643577]
T900V1000_0.1;900;1000;2;0.1;experiment_data/medium/T900V1000_0.1_T.csv;experiment_data/medium/T900V1000_0.1_V.csv;3273;2735;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[19857286, 19802305, 19722834, 19717055, 21089549, 19893187, 19890045, 20481823, 19901746, 19898656, 20137638, 19904756, 21377003, 19953528, 19949656, 20788377, 19953496, 20521364, 20950679, 20480802, 20412581, 20253190, 19996427, 20638555, 20682945, 20265740, 21309622, 20016837, 20166948, 20032527, 20137008, 20002516, 21510644, 20008717, 20111209, 20260891, 19958256, 19963016, 20674374, 20199069, 20628874, 19891016, 19888096, 19765223, 19855136, 19786794, 20728505, 19894316, 20071098, 19922045];[1786520, 1782750, 1787211, 1770951, 1784830, 1803661, 1780040, 1786481, 1768040, 1787020, 1797450, 1811541, 1791831, 1809651, 1806530, 1769560, 1790860, 1800501, 1780911, 1783660, 1782770, 1791860, 1782340, 1789161, 1775460, 1766520, 1777710, 1794751, 1781870, 1779150, 1778980, 1823090, 1740430, 1790931, 1774091, 1781161, 1794010, 1763320, 1771380, 1787850, 1779860, 1798520, 1781530, 1771340, 1767200, 1772570, 1782810, 1764860, 1759730, 1786260];[17430518, 17377547, 17289196, 17306177, 18562410, 17432878, 17436228, 18053395, 17482469, 17464058, 17694431, 17439967, 18826723, 17501269, 17488939, 18356859, 17510129, 18045065, 18407269, 17996094, 17913013, 17778302, 17531239, 18195847, 18218227, 17810062, 18759933, 17548309, 17722431, 17597280, 17684461, 17528899, 18948135, 17526858, 17664380, 17808063, 17503518, 17540568, 18225107, 17730151, 18154296, 17426708, 17425038, 17338986, 17423748, 17350747, 18217557, 17466019, 17642920, 17466848];[640248, 642008, 646427, 639927, 742309, 656648, 673777, 641947, 651237, 647578, 645757, 653248, 758449, 642608, 654187, 661958, 652507, 675798, 762499, 701048, 716798, 683028, 682848, 653547, 689258, 689158, 771979, 673777, 662647, 656097, 673567, 650527, 822079, 690928, 672738, 671667, 660728, 659128, 677887, 681068, 694718, 665788, 681528, 654897, 664188, 663477, 728138, 663437, 668448, 668937]
T1200V1000_0.8;1200;1000;2;0.8;experiment_data/medium/T1200V1000_0.8_T.csv;experiment_data/medium/T1200V1000_0.8_V.csv;4419;3538;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[27650864, 27856927, 29238152, 27554443, 26889305, 27139778, 27848236, 28879979, 28933988, 28344602, 27330331, 27577653, 27832996, 27416531, 28439173, 27678795, 32060595, 27526092, 27515913, 27509673, 27404101, 28516984, 27878978, 28497993, 27600633, 27542332, 28629665, 27715255, 29147762, 27511932, 27482392, 27545663, 27813435, 28547854, 27577703, 32031174, 27771154, 28261861, 30430546, 27598153, 28721906, 28753956, 27634524, 27891477, 27939677, 29004408, 27833696, 28671936, 27580623, 27708495];[2355186, 2361387, 2268615, 2394217, 2323526, 2296276, 2322836, 2316317, 2302826, 2284886, 2297867, 2344547, 2303846, 2301026, 2340377, 2287156, 2312577, 2312306, 2278916, 2294836, 2284886, 2285216, 2282877, 2289315, 2312706, 2295046, 2283196, 2277696, 2291477, 2295196, 2292206, 2306436, 2273526, 2274686, 2303396, 2335757, 2281755, 2317016, 2330747, 2325557, 2299386, 2401187, 2319386, 2293276, 2315856, 2316806, 2309817, 2295826, 2281466, 2292736];[24076444, 24470698, 25993626, 24226355, 23674978, 23935162, 24539968, 24430198, 25608351, 25143045, 24125664, 24323696, 24565969, 24188365, 25156205, 24407977, 28767567, 24315576, 24312096, 24298456, 24216885, 25309157, 24653790, 25183816, 24354176, 24329666, 24260185, 24527938, 25875554, 24280066, 24286636, 24310966, 24614019, 25367368, 24344796, 28742656, 24570149, 24991064, 27035407, 24335866, 25483519, 25381788, 24305786, 24657830, 24708311, 24541988, 24591649, 25438879, 24390167, 24502238];[1219234, 1024842, 975911, 933871, 890801, 908340, 985432, 2133464, 1022811, 916671, 906800, 909410, 963181, 927140, 942591, 983662, 980451, 898210, 924901, 916381, 902330, 922611, 942311, 1024862, 933751, 917620, 2086284, 909621, 980731, 936670, 903550, 928261, 925890, 905800, 929511, 952761, 919250, 953781, 1064392, 936730, 939001, 970981, 1009352, 940371, 915510, 2145614, 932230, 937231, 908990, 913521]
T800V1000_0.3;800;1000;2;0.3;experiment_data/medium/T800V1000_0.3_T.csv;experiment_data/medium/T800V1000_0.3_V.csv;2934;2872;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[17555679, 18002864, 17673360, 18700592, 17478278, 17918304, 17624991, 21252961, 17523700, 18177576, 17562029, 18096336, 17551338, 18204967, 17595470, 18044855, 17558710, 18147876, 17503850, 18150006, 17896724, 18177106, 19025396, 18158257, 17713531, 18091587, 17675500, 18257267, 17747472, 21907969, 17724131, 19482421, 17800402, 19728134, 17902563, 18484269, 17841933, 18484579, 17991014, 18652322, 19006956, 18554401, 17828461, 18755013, 18268798, 19117656, 18105056, 18483190, 18106195, 18991765];[1571408, 1562937, 1593988, 1557828, 1558848, 1541918, 1550038, 1533507, 1566188, 1523177, 1543447, 1533608, 1559247, 1558527, 1573978, 1558298, 1549258, 1561568, 1556098, 1557248, 1566548, 1555478, 1586148, 1571678, 1558118, 1535488, 1550787, 1559068, 1556598, 1560978, 1551267, 1562478, 1551117, 1559698, 1560927, 1555517, 1526577, 1539337, 1552877, 1537558, 1530898, 1565388, 1561627, 1551718, 1547508, 1570147, 1560808, 1571848, 1560007, 1573418];[15313954, 15775730, 15421065, 16349245, 15257463, 15725509, 15411155, 16166913, 15280824, 15434195, 15350454, 15374635, 15330414, 15442486, 15362134, 15294953, 15341075, 15399875, 15290814, 15438855, 15615628, 15416044, 16648399, 15374925, 15482535, 15342425, 15467476, 15442315, 15494476, 16055912, 15489556, 16481577, 15560497, 16624759, 15657858, 15674698, 15641548, 15706478, 15755549, 15859809, 16735550, 15603507, 15614207, 15942761, 15984681, 16264974, 15839810, 15679618, 15828920, 16022722];[670317, 664197, 658307, 793519, 661967, 650877, 663798, 3552541, 676688, 1220204, 668128, 1188093, 661677, 1203954, 659358, 1191604, 668377, 1186433, 656938, 1153903, 714548, 1205584, 790849, 1211654, 672878, 1213674, 657237, 1255884, 696398, 4291079, 683308, 1438366, 688788, 1543677, 683778, 1254054, 673808, 1238764, 682588, 1254955, 740508, 1385506, 652627, 1260534, 736609, 1282535, 704438, 1231724, 717268, 1395625]
T700V1000_0.7;700;1000;2;0.7;experiment_data/medium/T700V1000_0.7_T.csv;experiment_data/medium/T700V1000_0.7_V.csv;2576;3104;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[16007632, 15583238, 15683968, 15824400, 15846129, 19987357, 16526348, 15500936, 15378314, 15367124, 15867770, 15381774, 15303535, 15592787, 15402265, 15202344, 15364535, 16452818, 15279684, 15281993, 15281183, 16830981, 15754409, 15313373, 15332873, 15390325, 15357465, 15592176, 16422967, 15935490, 15333914, 15439974, 15383423, 15609107, 15949230, 15350724, 15304204, 15456375, 15497385, 15989552, 15337994, 15376815, 15421405, 15363944, 15324054, 15432525, 15980463, 15382924, 15472435, 15337423];[1182854, 1203574, 1180054, 1202074, 1198313, 1190674, 1208144, 1196323, 1173383, 1174053, 1174363, 1196263, 1193804, 1179733, 1191643, 1192434, 1193864, 1192634, 1194434, 1180043, 1205364, 1202034, 1226754, 1203273, 1196593, 1207014, 1228944, 1219614, 1207244, 1219704, 1200814, 1191363, 1194443, 1197003, 1199163, 1218764, 1206424, 1207863, 1264254, 1209864, 1187224, 1181723, 1205004, 1180204, 1185434, 1185444, 1247505, 1201773, 1192143, 1191483];[13584124, 13609425, 13753796, 13833587, 13794727, 14337793, 14473214, 13559794, 13465173, 13444803, 13964039, 13442272, 13402272, 13629514, 13492763, 13284421, 13450623, 13561844, 13354521, 13365072, 13338621, 14712037, 13778686, 13361922, 13404572, 13441313, 13395172, 13602384, 14372243, 13486403, 13398572, 13494023, 13435392, 13625325, 13516403, 13375912, 13355062, 13482463, 13478273, 14024440, 13408282, 13442213, 13477562, 13439952, 13392202, 13486423, 13468803, 13439652, 13545144, 13402752];[1240654, 770239, 750118, 788739, 853089, 4458890, 844990, 744819, 739758, 748268, 729368, 743239, 707459, 783540, 717859, 725489, 720048, 1698340, 730729, 736878, 737198, 916910, 748969, 748178, 731708, 741998, 733349, 770178, 843480, 1229383, 734528, 754588, 753588, 786779, 1233664, 756048, 742718, 766049, 754858, 755248, 742488, 752879, 738839, 743788, 746418, 760658, 1264155, 741499, 735148, 743188]
T1300V1000_0.4;1300;1000;2;0.4;experiment_data/medium/T1300V1000_0.4_T.csv;experiment_data/medium/T1300V1000_0.4_V.csv;4713;3136;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[29729558, 29227881, 29961660, 30321164, 30480355, 29926469, 29503004, 30648157, 29696316, 30242743, 32663500, 30210901, 30055141, 31061112, 29878047, 29972220, 30862609, 30285443, 29934138, 35921166, 31814900, 30024520, 32961053, 29942990, 29959809, 31267524, 30085400, 30819049, 32008303, 31848162, 31765431, 32372826, 30536337, 31003381, 32379286, 30229183, 30187422, 31677989, 31642148, 30223952, 32531078, 32072714, 29843648, 31435596, 31245804, 30019470, 31289464, 31815630, 29772758, 31466456];[2472338, 2431447, 2436468, 2523579, 2432398, 2423478, 2461288, 2454948, 2448288, 2464578, 2457228, 2424557, 2434698, 2438988, 2474608, 2461618, 2441767, 2498908, 2523098, 2536258, 2476188, 2470438, 2463448, 2483259, 2477828, 2500869, 2483058, 2481048, 2484079, 2583869, 2519088, 2486958, 2468979, 2485978, 2483378, 2473828, 2481278, 2468418, 2506308, 2486298, 2520618, 2479028, 2479978, 2500009, 2497678, 2505248, 2538388, 2482028, 2513199, 2499748];[26435891, 25891964, 26648242, 26974495, 27244668, 26684212, 26231717, 27339710, 26430289, 26914945, 29326732, 26942475, 26799404, 27784884, 26552160, 26669362, 27575122, 26927375, 26571431, 27735835, 28400062, 26692932, 28384341, 26602401, 26633842, 26701452, 26723652, 27419911, 27386620, 28355492, 28354622, 27790755, 27203369, 27633333, 27673103, 26908905, 26825874, 26961445, 28219680, 26851554, 27589693, 28694055, 26516991, 26716882, 27812386, 26637742, 26613102, 28413842, 26421489, 26773554];[821329, 904470, 876950, 823090, 803289, 818779, 809999, 853499, 817739, 863220, 879540, 843869, 821039, 837240, 851279, 841240, 845720, 859160, 839609, 5649073, 938650, 861150, 2113264, 857330, 848139, 2065203, 878690, 918090, 2137604, 908801, 891721, 2095113, 863989, 884070, 2222805, 846450, 880270, 2248126, 916160, 886100, 2420767, 899631, 846679, 2218705, 935740, 876480, 2137974, 919760, 838070, 2193154]
T500V1000_0.9;500;1000;2;0.9;experiment_data/medium/T500V1000_0.9_T.csv;experiment_data/medium/T500V1000_0.9_V.csv;1841;3037;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[10767522, 10819364, 10661951, 10672572, 10639820, 10654331, 10691051, 10719321, 10708592, 10914413, 11122836, 10658391, 10646030, 10891964, 10655290, 10718732, 10661820, 10687361, 10686619, 10734311, 10772513, 10730611, 10685320, 10941714, 10786323, 10816521, 10741710, 10699100, 10721672, 10966524, 10668991, 10673379, 10680670, 10735451, 10883645, 10645051, 10701552, 10817632, 10697911, 10638870, 10918024, 10711771, 10647890, 10704071, 10725391, 10712081, 10668251, 10695401, 10631481, 10655790];[819540, 815690, 827750, 820330, 813329, 819699, 814969, 824179, 822650, 814389, 840929, 835710, 820579, 814509, 827709, 821049, 822059, 822199, 815609, 826869, 829820, 825719, 829009, 818709, 845930, 839209, 846459, 834969, 814520, 828709, 856560, 831079, 830819, 827399, 816610, 824239, 822140, 826159, 836319, 828419, 818680, 848379, 820099, 820239, 838819, 845239, 830729, 832619, 829020, 816939];[9222724, 9276256, 9122553, 9144243, 9118803, 9117884, 9156644, 9189494, 9177674, 9381796, 9456787, 9116493, 9118223, 9364576, 9121113, 9189755, 9115103, 9143694, 9165653, 9190224, 9225605, 9188704, 9139213, 9390807, 9229874, 9222054, 9169843, 9144553, 9184864, 9411897, 9099083, 9127783, 9141654, 9175154, 9301416, 9120694, 9155794, 9278585, 9152384, 9109593, 9378906, 9154344, 9126964, 9158184, 9182044, 9144714, 9129704, 9162854, 9099903, 9126003];[725258, 727418, 711648, 707999, 707688, 716748, 719438, 705648, 708268, 718228, 825120, 706188, 707228, 712879, 706468, 707928, 724658, 721468, 705357, 717218, 717088, 716188, 717098, 732198, 710519, 755258, 725408, 719578, 722288, 725918, 713348, 714517, 708197, 732898, 765619, 700118, 723618, 712888, 709208, 700858, 720438, 709048, 700827, 725648, 704528, 722128, 707818, 699928, 702558, 712848]
T1000V1000_0.9;1000;1000;2;0.9;experiment_data/medium/T1000V1000_0.9_T.csv;experiment_data/medium/T1000V1000_0.9_V.csv;3677;3468;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[22550556, 22073710, 21978639, 22967521, 22676786, 27082547, 22344353, 22991342, 22092030, 22101681, 22074889, 23539147, 22995520, 23862391, 22029750, 22332943, 22229962, 23107982, 22687907, 22938811, 22265783, 22259312, 23402525, 23570967, 26634212, 22360404, 23037611, 22747217, 22256692, 22707386, 24384396, 23275644, 22542706, 22209883, 22336344, 22920790, 23811310, 22570536, 23077872, 22362144, 22325933, 22383503, 22424004, 27881266, 22424215, 23292773, 23263334, 22286743, 22268723, 22377984];[1862851, 1876331, 1884932, 1883532, 1880261, 1863521, 1883622, 1860512, 1894611, 1865462, 1870621, 1876332, 1890941, 1881142, 1910502, 1875881, 1862811, 1873441, 1869131, 1878272, 1883072, 1928862, 1975032, 1908472, 1926332, 1925392, 1898302, 1907761, 1910582, 1920781, 1925682, 1958072, 1920802, 1923712, 1920212, 1923422, 1923982, 1917072, 1922512, 1903362, 1915892, 1921081, 1911552, 1933962, 1879652, 1845261, 1878231, 1865211, 1868031, 1884561];[19822025, 19310349, 19238647, 20162429, 19854555, 19882675, 19564581, 20243529, 19333909, 19341809, 19341849, 20725644, 19443470, 21006838, 19257858, 19582152, 19510312, 19549491, 19963706, 20195309, 19498291, 19438430, 20439201, 20677574, 19605892, 19559142, 20230499, 19942736, 19416760, 19860745, 21444793, 19593222, 19722583, 19373350, 19546172, 20100378, 20152528, 19739184, 20282950, 19595022, 19520111, 19590182, 19619712, 20360540, 19537371, 20491921, 20372571, 19511182, 19526922, 19597322];[865680, 887030, 855060, 921560, 941970, 5336351, 896150, 887301, 863510, 894410, 862419, 937171, 1661109, 974411, 861390, 874910, 856839, 1685050, 855070, 865230, 884420, 892020, 988292, 984921, 5101988, 875870, 908810, 896720, 929350, 925860, 1013921, 1724350, 899321, 912821, 869960, 896990, 1734800, 914280, 872410, 863760, 889930, 872240, 892740, 5586764, 1007192, 955591, 1012532, 910350, 873770, 896101]
T900V1000_0.6;900;1000;2;0.6;experiment_data/medium/T900V1000_0.6_T.csv;experiment_data/medium/T900V1000_0.6_V.csv;3282;3133;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[20295480, 19888785, 24297325, 19795653, 20964458, 19921976, 20663894, 20418292, 21178430, 20096989, 20572473, 19986487, 20604374, 20261239, 20676605, 19938457, 20660744, 21343711, 20673065, 20025127, 20984888, 21254552, 21030727, 20031278, 20555613, 22489535, 20038668, 19952936, 19976147, 20649764, 19944305, 19964857, 19982376, 19938167, 20067128, 20531783, 20650864, 20656823, 20680934, 20085767, 20110738, 19976427, 19943865, 22334634, 20539312, 20343110, 20790445, 20173909, 19943066, 20223510];[1696659, 1696339, 1718250, 1709539, 1719840, 1707049, 1709339, 1703220, 1721020, 1724790, 1702849, 1706720, 1685639, 1713309, 1738250, 1700120, 1692699, 1733619, 1713990, 1684899, 1705800, 1721210, 1715889, 1693219, 1702219, 3563740, 1731260, 1706749, 1696019, 1706769, 1717759, 1731780, 1699639, 1694430, 1712080, 1721780, 1709570, 1760409, 1705319, 1713909, 1738700, 1711140, 1698359, 1695230, 1700639, 1730799, 1705759, 1759600, 1701709, 1728370];[17844403, 17396747, 18145975, 17337616, 17753921, 17468428, 17485548, 17942773, 17888323, 17606810, 17457278, 17534228, 17456968, 17796602, 17558859, 17498968, 17521789, 18751912, 17555419, 17606040, 17876083, 18717112, 17837911, 17574130, 17456418, 17960444, 17544749, 17466148, 17514359, 18173506, 17452297, 17475668, 17535389, 17477828, 17602780, 17943124, 18132865, 18143586, 18163125, 17623199, 17596319, 17523039, 17503088, 19755764, 18007504, 17839953, 18106646, 17642520, 17462588, 17723281];[754418, 795699, 4433100, 748498, 1490697, 746499, 1469007, 772299, 1569087, 765389, 1412346, 745539, 1461767, 751328, 1379496, 739369, 1446256, 858180, 1403656, 734188, 1403005, 816230, 1476927, 763929, 1396976, 965351, 762659, 780039, 765769, 769489, 774249, 757409, 747348, 765909, 752268, 866879, 808429, 752828, 812490, 748659, 775719, 742248, 742418, 883640, 831169, 772358, 978040, 771789, 778769, 771859]
T1400V1000_0.7;1400;1000;2;0.7;experiment_data/medium/T1400V1000_0.7_T.csv;experiment_data/medium/T1400V1000_0.7_V.csv;5154;3558;RecordEnumeration;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[31703660, 34802484, 32090784, 32866132, 33668520, 32109443, 32021953, 33590832, 32753281, 33157806, 33663111, 32629629, 32308916, 34333709, 32377317, 32481778, 35497292, 33786602, 33230277, 40291106, 32719721, 32312646, 34220227, 32484087, 32955583, 34489220, 32577018, 32438658, 34258508, 32673429, 34326489, 34869765, 32657308, 34206138, 34361968, 34430980, 32703251, 32572689, 32546769, 33608061, 33287777, 33081425, 33400838, 32705853, 33932045, 32371757, 32712180, 32978625, 32249355, 32733773];[2609160, 2657000, 2647840, 2640430, 2637120, 2691400, 2672260, 2820522, 2674381, 2721711, 2690370, 2684600, 2658680, 2673480, 2662180, 2670870, 2663000, 2677650, 2655591, 2697840, 2640610, 2643460, 2681330, 2661930, 2699141, 2741411, 2669370, 2674110, 2750261, 2704160, 2680710, 2779551, 2657190, 2710321, 2728020, 2741531, 2689320, 2657401, 2653500, 2659500, 2709910, 2668050, 2841952, 2761472, 2693841, 2703811, 2712560, 2687581, 2674240, 2733682];[28151579, 31067152, 28400642, 29207951, 30076870, 28450872, 28387062, 29800308, 29042309, 29443674, 29999370, 28961698, 28647174, 30693428, 28750426, 28848737, 31833291, 30112871, 29508944, 31017161, 29074839, 28708085, 28841146, 28814396, 28945428, 29256061, 28927867, 28785557, 28925587, 28969628, 30614657, 29517385, 29028518, 30448465, 29054179, 30587786, 29019729, 28928847, 28915638, 29916899, 29564165, 29365303, 29524064, 28951639, 30076231, 28666325, 29041739, 29316722, 28592364, 29009879];[942921, 1078332, 1042302, 1017751, 954530, 967171, 962631, 970002, 1036591, 992421, 973371, 983331, 1003062, 966801, 964711, 962171, 1001001, 996081, 1065742, 6576105, 1004272, 961101, 2697751, 1007761, 1311014, 2491748, 979781, 978991, 2582660, 999641, 1031122, 2572829, 971600, 1047352, 2579769, 1101663, 994202, 986441, 977631, 1031662, 1013702, 1048072, 1034822, 992742, 1161973, 1001621, 957881, 974322, 982751, 990212]
