experiment;len_T;len_V;max_id_rep;max_V_match_fraction;T_path;V_path;len_IDs_T;len_IDs_V;attack_name;num_queries;time_all;time_encode;time_reconstruct;time_subst
T500V1000_0.8;500;1000;2;0.8;experiment_data/medium/T500V1000_0.8_T.csv;experiment_data/medium/T500V1000_0.8_V.csv;1298;3001;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3212126, 1570287, 1761060, 1637339, 1675538, 1710950, 1837080, 1801211, 1817331, 1867401, 1993792, 1956152, 1978222, 2031243, 2161035, 2120234, 2118864, 2188934, 2364677, 2248685, 2279736, 2568559, 2472058, 2438119, 2424828, 2465218, 2643740, 2861462, 2605321, 2609550, 2796252, 2761532, 2717131, 2756961, 2798062, 2846632, 2902073, 2931333, 3122916, 3032296, 3073824, 3075754, 3112495, 3176716, 3185226, 3214366, 3565381, 3313367, 3343878, 3933304];[1801300, 104851, 86131, 85911, 85160, 86941, 100181, 106922, 86431, 95041, 88241, 87011, 87121, 87051, 88061, 108011, 88291, 101991, 86611, 86881, 86101, 85171, 90381, 109582, 85831, 85741, 86191, 86441, 88912, 85191, 91641, 108842, 89111, 85951, 85651, 87771, 87041, 87211, 86721, 111972, 87361, 87771, 87061, 86951, 87641, 86971, 88081, 92651, 86951, 87111];[737808, 786829, 828840, 864390, 902570, 950621, 983591, 1013971, 1057322, 1094893, 1146233, 1179383, 1211134, 1255504, 1288245, 1336975, 1354525, 1398236, 1458536, 1480446, 1513357, 1784450, 1586678, 1635889, 1662569, 1698829, 1757070, 2066543, 1830531, 1848911, 1890222, 1965962, 1951072, 1987762, 2030083, 2075953, 2130724, 2166644, 2337167, 2213186, 2287475, 2294986, 2344997, 2399027, 2422697, 2446548, 2663800, 2529868, 2572390, 3055575];[673018, 678607, 846089, 687038, 687808, 673388, 753308, 680318, 673578, 677467, 759318, 689758, 679967, 688688, 784729, 675248, 676048, 688707, 819530, 681358, 680278, 698938, 794999, 692648, 676428, 680648, 800479, 708478, 685878, 675448, 814389, 686728, 676948, 683248, 682328, 682908, 684308, 677478, 699028, 707138, 698988, 692997, 680437, 690738, 674888, 680847, 813500, 690848, 684537, 790618]
T700V1000_0.2;700;1000;2;0.2;experiment_data/medium/T700V1000_0.2_T.csv;experiment_data/medium/T700V1000_0.2_V.csv;1889;2806;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[4151968, 1887522, 1909442, 1968703, 2058483, 2083784, 2127834, 2220936, 2262416, 2313696, 2342787, 2425208, 2464417, 2508380, 2571050, 2634640, 2655911, 2721590, 2789203, 2835372, 2909972, 2947533, 3022304, 3107656, 3106205, 3135866, 3207737, 3329298, 3314508, 3361718, 3408668, 3483699, 3520720, 3606022, 3632052, 3698342, 3744212, 3776973, 3867004, 3909225, 3936545, 4006345, 4054816, 4096937, 4875835, 4382771, 4321148, 4368369, 4447661, 4499231];[2482169, 150062, 123412, 120122, 126631, 121931, 119531, 151112, 122202, 120431, 120712, 120672, 120421, 120022, 121972, 147502, 121212, 120321, 127282, 125331, 121111, 120001, 120971, 151412, 122291, 121641, 127152, 120421, 126992, 120161, 121931, 156272, 122611, 126862, 122392, 121442, 123851, 120911, 122912, 155532, 121872, 121141, 121441, 121621, 122261, 141892, 137551, 125541, 125322, 129051];[1027852, 1088603, 1155423, 1217404, 1286305, 1322855, 1377105, 1432277, 1487366, 1548398, 1578898, 1671348, 1694619, 1752260, 1803191, 1851731, 1901842, 1971932, 2031703, 2073234, 2143734, 2185755, 2253366, 2307777, 2346797, 2385098, 2446468, 2564519, 2555329, 2589139, 2649210, 2696080, 2760192, 2833392, 2872093, 2933613, 2978714, 3020714, 3110745, 3114655, 3177386, 3241917, 3290857, 3329378, 3986306, 3584821, 3543950, 3584970, 3670061, 3717062];[641947, 648857, 630607, 631177, 645547, 638998, 631198, 637547, 652848, 644867, 643177, 633188, 649377, 636098, 645887, 635407, 632857, 629337, 630218, 636807, 645127, 641777, 647967, 648467, 637117, 629127, 634117, 644358, 632187, 652418, 637527, 631347, 637917, 645768, 637567, 643287, 641647, 635348, 633347, 639038, 637287, 643287, 642518, 645938, 767268, 656058, 639647, 657858, 652278, 653118]
T600V1000_0.4;600;1000;2;0.4;experiment_data/medium/T600V1000_0.4_T.csv;experiment_data/medium/T600V1000_0.4_V.csv;1595;2873;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3613301, 1684520, 1733340, 1807451, 1847030, 1897401, 1915522, 1993142, 2033544, 2076584, 2110904, 2192734, 2269966, 2306396, 2282216, 2339807, 2406518, 2422787, 2459438, 2564009, 2594599, 2601090, 2687040, 2739412, 2745351, 2829022, 2860394, 3117235, 2968233, 2992324, 3063604, 3083906, 3209527, 3167187, 3286477, 5491943, 3358409, 3345998, 3434049, 3620682, 3524481, 3529590, 3635421, 3776433, 3700853, 3675542, 3776062, 4028496, 3834854, 3934045];[2102704, 127202, 103411, 102741, 102181, 103971, 101661, 125381, 103211, 101531, 102371, 139281, 109112, 103071, 102391, 127392, 116402, 102351, 102921, 106121, 104281, 102841, 102821, 127572, 103921, 102231, 102382, 117451, 105211, 102511, 103401, 133122, 103081, 104172, 103981, 111511, 107861, 104592, 104281, 132472, 132522, 109721, 103871, 105861, 104892, 111581, 104601, 105701, 107381, 104561];[873380, 928641, 993791, 1056272, 1095072, 1142613, 1173374, 1229914, 1290955, 1318835, 1370266, 1415306, 1503587, 1541318, 1528727, 1574208, 1645119, 1680859, 1713480, 1796260, 1834631, 1853441, 1925862, 1965003, 1990133, 2068843, 2113694, 2294556, 2212565, 2248846, 2310346, 2298877, 2449228, 2409627, 2515339, 2604730, 2594210, 2600329, 2671350, 2666291, 2743552, 2783222, 2875803, 2848073, 2928343, 2923784, 3023754, 3022245, 3081155, 3174086];[637217, 628677, 636138, 648438, 649777, 650817, 640487, 637847, 639378, 656218, 638267, 638147, 657267, 662007, 651098, 638207, 644997, 639577, 643037, 661628, 655687, 644808, 658357, 646837, 651297, 657948, 644318, 705228, 650457, 640967, 649857, 651907, 657218, 653388, 667157, 2775702, 656338, 641077, 658418, 821919, 648407, 636647, 655747, 822499, 667618, 640177, 647707, 900550, 646318, 655398]
T800V1000_1.0;800;1000;2;1.0;experiment_data/medium/T800V1000_1.0_T.csv;experiment_data/medium/T800V1000_1.0_V.csv;2131;3364;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[4817775, 2215385, 2250675, 2326585, 2382648, 2436678, 2516288, 2615370, 2619509, 2728922, 2748741, 2847101, 2876202, 2944833, 3002295, 3097906, 3128216, 3172406, 3238806, 3294047, 3456859, 3421519, 3477089, 3580910, 3610402, 3672362, 3795684, 3819524, 3889074, 3905545, 4012285, 4104966, 4237568, 4225488, 4274959, 4349939, 4369540, 4419410, 4483441, 4606652, 4654573, 4665343, 4831465, 4814315, 4867036, 4913736, 5831866, 5123099, 5201269, 5268109];[2862073, 175002, 144232, 144061, 142382, 141542, 141041, 174022, 140691, 141022, 149661, 147901, 141611, 141771, 145792, 185853, 144992, 141282, 141881, 142962, 142922, 156462, 147531, 175172, 143422, 144422, 142302, 144682, 141102, 143772, 142012, 173612, 149482, 151592, 145952, 143481, 143932, 142612, 142241, 180742, 142712, 143452, 143832, 146782, 149322, 148772, 144622, 151492, 154301, 151671];[1190813, 1269004, 1337444, 1422846, 1474437, 1532988, 1610098, 1653059, 1713319, 1812281, 1831631, 1925022, 1967793, 2027153, 2087794, 2146204, 2203045, 2271915, 2317266, 2380407, 2523718, 2498308, 2571029, 2630309, 2692451, 2749411, 2884603, 2899383, 2978944, 2988194, 3089744, 3164136, 3297697, 3289797, 3348748, 3412779, 3457299, 3500479, 3571551, 3644851, 3723842, 3744462, 3911675, 3881284, 3926565, 3980305, 4788594, 4177288, 4257009, 4298819];[764889, 771379, 768999, 759678, 765829, 762148, 765149, 788289, 765499, 775619, 767449, 774178, 766798, 775909, 768709, 765849, 780179, 759209, 779659, 770678, 790219, 766749, 758529, 775429, 774529, 778529, 768779, 775459, 769028, 773579, 780529, 767218, 790389, 784099, 780259, 793679, 768309, 776319, 769649, 781059, 788019, 777429, 775958, 786249, 791149, 784659, 898650, 794319, 789959, 817619]
T1400V1000_0.2;1400;1000;2;0.2;experiment_data/medium/T1400V1000_0.2_T.csv;experiment_data/medium/T1400V1000_0.2_V.csv;3757;2924;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[7884990, 3291087, 3594322, 3488420, 3634402, 3844344, 3846264, 4035456, 5001176, 4202959, 4298909, 4582552, 4473691, 4589112, 4891545, 4860124, 4915945, 5788395, 5169059, 6290302, 5631454, 5693265, 5979238, 6316371, 6409113, 6189240, 6150600, 6263442, 6909819, 6755417, 7103571, 8516066, 7091560, 7350793, 7180242, 7562476, 7430884, 7490165, 8089781, 7960241, 8799981, 8396585, 8923922, 8607887, 8510116, 8607937, 8699649, 9533468, 9077494, 9226204];[5067288, 333024, 258394, 277454, 282584, 265593, 262643, 316394, 270323, 306834, 272703, 259173, 264603, 259383, 264373, 315943, 259712, 265663, 266413, 264343, 265863, 285943, 271633, 327793, 285834, 276893, 275583, 270743, 273283, 305724, 268863, 345154, 363984, 279763, 291034, 275573, 285273, 280813, 283893, 418205, 289874, 296853, 285324, 279993, 303613, 289263, 292173, 292423, 296704, 292193];[2125544, 2272306, 2398718, 2520658, 2652241, 2762241, 2873302, 3019014, 3671011, 3200997, 3321718, 3456729, 3513720, 3623391, 3730872, 3839163, 3966065, 4601842, 4189488, 5295751, 4428150, 4689063, 4991116, 4983537, 5404281, 5186829, 5153129, 5278071, 5884967, 5728025, 6080849, 7270712, 5984168, 6348372, 6158410, 6543344, 6421792, 6456173, 6906738, 6769997, 7653027, 7353274, 7854119, 7580026, 7430895, 7573066, 7654077, 8483006, 8015251, 8170953];[692158, 685757, 937210, 690308, 699577, 816510, 710319, 700048, 1059842, 695128, 704488, 866650, 695368, 706338, 896300, 705018, 690168, 920890, 713158, 730208, 937441, 718259, 716489, 1005041, 718998, 725518, 721888, 714628, 751569, 721668, 753859, 900200, 743408, 722658, 730798, 743559, 723819, 753179, 899150, 772039, 857080, 746458, 784479, 747868, 775608, 745608, 753399, 758039, 765539, 763058]
T1000V1000_0.2;1000;1000;2;0.2;experiment_data/medium/T1000V1000_0.2_T.csv;experiment_data/medium/T1000V1000_0.2_V.csv;2676;2842;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[5923137, 2653579, 2675761, 2567638, 2663131, 2868304, 2835173, 2920983, 3109955, 3058015, 3137305, 3365248, 3287277, 3338878, 3610551, 3538420, 4215218, 3858264, 3749274, 3854324, 4121886, 3976464, 4048436, 4374959, 4329969, 4297799, 4434041, 4460251, 4556612, 4685593, 4690494, 4860605, 4865205, 4943696, 5047817, 5133749, 5162598, 5273500, 5335810, 5507872, 6159179, 5614204, 5682195, 5761495, 5822876, 5937067, 6116810, 6395022, 6243261, 7177932];[3533240, 212202, 171302, 170201, 169382, 171133, 177962, 212432, 167012, 168482, 184202, 169482, 167202, 167682, 168222, 204732, 172232, 175552, 168613, 168512, 170562, 170731, 169982, 208372, 172412, 171672, 172742, 178232, 177342, 170082, 186872, 231533, 177652, 174862, 172942, 175622, 173162, 174722, 171982, 234982, 181712, 192052, 175322, 196022, 176172, 178062, 178002, 179822, 186102, 177322];[1707339, 1795090, 1659030, 1751860, 1845752, 1907462, 2010674, 2057353, 2145434, 2245515, 2307266, 2377867, 2462147, 2516838, 2630060, 2685250, 3300558, 2854222, 2915843, 3029745, 3092075, 3142495, 3222677, 3295628, 3487020, 3467489, 3589331, 3612982, 3709312, 3842444, 3845694, 3957814, 4034466, 4108346, 4208207, 4293129, 4328099, 4434191, 4501891, 4598472, 5293400, 4745554, 4832575, 4895125, 4969346, 5080307, 5257680, 5453792, 5387761, 6247781];[682558, 646287, 845429, 645577, 647997, 789709, 646537, 651198, 797509, 644018, 645837, 817899, 657928, 654358, 812269, 648438, 742428, 828490, 664818, 656067, 859249, 663238, 655777, 870959, 670537, 658638, 671968, 669037, 669958, 673067, 657928, 671258, 653087, 660488, 666668, 664998, 661337, 664587, 661937, 674418, 684067, 676598, 674298, 670348, 677358, 678698, 681128, 761408, 669398, 752829]
T900V1000_0.0;900;1000;2;0.0;experiment_data/medium/T900V1000_0.0_T.csv;experiment_data/medium/T900V1000_0.0_V.csv;2415;2693;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[5372560, 2234296, 2268145, 2462719, 2436088, 2498599, 2676290, 2667131, 2709011, 2909393, 3287007, 2937673, 3134255, 3113446, 3160586, 3441949, 3396009, 3383028, 3677391, 3560859, 3614591, 3889065, 3733043, 3848023, 4024985, 3917874, 3986716, 4282019, 4132907, 4187257, 4461241, 4471420, 4413920, 4464041, 4664163, 4604892, 4703583, 4780314, 4926435, 5025027, 4970467, 5021146, 5180598, 5522092, 5380642, 5464482, 5438512, 5525943, 5676925, 5653674];[3190006, 194223, 159791, 157502, 158962, 158032, 158412, 189942, 159782, 164622, 165302, 175362, 160621, 158512, 159432, 200732, 159082, 162572, 161722, 161781, 163762, 162252, 163362, 200452, 162531, 160881, 162032, 167272, 174792, 161922, 160752, 204812, 165252, 163732, 161522, 164222, 168532, 169122, 162581, 207292, 162393, 163261, 163992, 161591, 188173, 172122, 167412, 175572, 165242, 172012];[1345565, 1432457, 1494167, 1594989, 1670850, 1728810, 1799030, 1872911, 1946622, 2003233, 2387087, 2153415, 2227535, 2342927, 2395737, 2471908, 2616320, 2595619, 2742271, 2775151, 2844612, 2928944, 2942354, 3030634, 3045964, 3148106, 3192347, 3284078, 3332368, 3413248, 3465909, 3660542, 3621081, 3688332, 3898924, 3820693, 3913774, 3980625, 4140627, 4190537, 4188267, 4237838, 4398779, 4689533, 4571252, 4667473, 4631223, 4723794, 4881715, 4856144];[836989, 607616, 614187, 710228, 606276, 611757, 718848, 604278, 602607, 741538, 734618, 608896, 746099, 612007, 605417, 769309, 620607, 624837, 773398, 623927, 606217, 797869, 627327, 616937, 816490, 608887, 632337, 830669, 625747, 612087, 834580, 606066, 627587, 611977, 603717, 619977, 621277, 630567, 623227, 627198, 619807, 620047, 617827, 670968, 621217, 624887, 639877, 626577, 629968, 625518]
T500V1000_0.3;500;1000;2;0.3;experiment_data/medium/T500V1000_0.3_T.csv;experiment_data/medium/T500V1000_0.3_V.csv;1334;2814;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3140056, 1520637, 1527258, 1731328, 1654119, 1671359, 1714789, 1755350, 1982142, 1805531, 1868101, 1901672, 1935642, 1974293, 2016933, 2081823, 2080964, 2149315, 2186675, 2211266, 2439257, 2294856, 2355057, 2374567, 2419367, 2430447, 2468408, 2521409, 2551599, 2583489, 2626969, 2708260, 2757200, 2753071, 2751852, 2852912, 2869822, 2907602, 2920863, 3004004, 3100365, 3073865, 3104724, 3133805, 3119805, 3174496, 3210767, 3328258, 3315448, 3346198];[1792291, 105221, 92352, 87610, 91721, 87571, 86881, 104871, 87941, 89221, 87141, 87621, 93001, 87361, 86241, 106581, 86451, 85821, 86291, 85892, 87511, 93151, 93101, 108361, 87041, 85851, 86861, 94071, 87471, 85961, 86230, 109861, 86850, 87631, 87112, 86741, 88261, 87410, 87291, 111051, 90581, 91332, 87790, 91061, 87361, 87701, 87351, 89801, 90321, 90331];[732458, 784149, 816330, 868629, 917771, 944461, 991471, 1025312, 1232514, 1094233, 1134783, 1191574, 1213224, 1244844, 1299065, 1347045, 1362276, 1428547, 1458837, 1480287, 1629898, 1577388, 1619718, 1623469, 1691139, 1703339, 1754089, 1802171, 1818441, 1864181, 1906331, 1946512, 2024363, 2032783, 2041903, 2130694, 2145684, 2194785, 2204245, 2251825, 2357047, 2354017, 2391027, 2414637, 2403337, 2447177, 2499529, 2597509, 2590880, 2630020];[615307, 631267, 618576, 775089, 644627, 639327, 636437, 625167, 661687, 622077, 646177, 622477, 629417, 642088, 631627, 628197, 632237, 634947, 641547, 645087, 721848, 624317, 642238, 642737, 641187, 641257, 627458, 625167, 645687, 633347, 634408, 651887, 645987, 632657, 622837, 635477, 635877, 625407, 629327, 641128, 652737, 628516, 625907, 628107, 629107, 639618, 623887, 640948, 634247, 625847]
T900V1000_0.1;900;1000;2;0.1;experiment_data/medium/T900V1000_0.1_T.csv;experiment_data/medium/T900V1000_0.1_V.csv;2371;2735;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[5213409, 2252496, 2636890, 2412807, 2508268, 2545060, 2631611, 2739492, 2762000, 2850043, 2886033, 2968754, 3038135, 3642481, 3178867, 3271258, 3342787, 3366677, 3458939, 3570910, 3626502, 3668951, 3750382, 3848875, 3892675, 3915474, 3983815, 4199898, 4178746, 4345100, 4387240, 4518981, 4544801, 4499911, 4577822, 4713334, 4812175, 4784524, 4872325, 5006797, 4999717, 5117528, 7473884, 5261290, 6036358, 5675375, 5450872, 5524723, 5889357, 5824676];[3235677, 196272, 160452, 164992, 163182, 165932, 161632, 192493, 161661, 159952, 163332, 163482, 175522, 163772, 164632, 201043, 162111, 163191, 166012, 176892, 165712, 162641, 163911, 202603, 167142, 162912, 161932, 163082, 164981, 162212, 163342, 210042, 169772, 170802, 165762, 164832, 165972, 168122, 168672, 209663, 166962, 167732, 167711, 168092, 168502, 172542, 172192, 167952, 172482, 168831];[1357825, 1427887, 1805541, 1604868, 1717539, 1744330, 1837601, 1899871, 1953782, 2045203, 2095464, 2172965, 2228255, 2803011, 2370387, 2440677, 2542529, 2569129, 2652460, 2749631, 2817502, 2873783, 2939823, 3017184, 3080166, 3105545, 3185676, 3404269, 3378508, 3536630, 3556380, 3664361, 3723622, 3696202, 3759113, 3912185, 4002816, 3984795, 4051686, 4127056, 4193648, 4303379, 4335889, 4446450, 5183178, 4589863, 4644763, 4708243, 4780094, 4992627];[619907, 628337, 670897, 642947, 627547, 634798, 632378, 647128, 646557, 644888, 627237, 632307, 634358, 675698, 643848, 629538, 638147, 634357, 640467, 644387, 643288, 632527, 646648, 629088, 645367, 647017, 636207, 632547, 635257, 646258, 667518, 644578, 651407, 632907, 652947, 636317, 643387, 631607, 651967, 670078, 639107, 646417, 2970284, 646748, 684678, 912970, 633917, 648528, 936781, 663218]
T1200V1000_0.8;1200;1000;2;0.8;experiment_data/medium/T1200V1000_0.8_T.csv;experiment_data/medium/T1200V1000_0.8_V.csv;3217;3538;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[6770887, 3389949, 2984164, 3104335, 3278537, 3314787, 3378039, 3527501, 3573091, 3657092, 3741192, 3864433, 4012677, 4076207, 4153178, 4224037, 4755534, 4910537, 4496671, 4735173, 4822285, 4879895, 5091387, 5429852, 5138799, 5333350, 5333101, 5386231, 5629884, 5742135, 5801856, 6172930, 6638034, 6008917, 6805707, 6259330, 6276531, 6462304, 6567356, 6573895, 6801948, 6894859, 6909389, 7051621, 7193412, 10181146, 7376844, 7967501, 8048362, 7735788];[4193988, 260833, 206852, 200062, 199092, 209942, 199993, 244783, 204513, 200603, 202622, 206182, 210183, 217553, 209883, 249292, 204962, 203653, 217722, 207742, 205492, 203102, 205322, 255903, 210572, 203942, 206413, 202782, 220162, 223433, 207602, 263733, 223832, 236942, 223452, 209392, 208812, 209943, 222833, 264613, 211843, 212493, 218723, 211673, 228993, 213133, 218283, 214343, 223653, 216672];[1771030, 2273866, 1973322, 2102384, 2248786, 2299396, 2375257, 2478848, 2570700, 2643140, 2732371, 2846552, 2985934, 3049065, 3135436, 3172326, 3742022, 3888825, 3469090, 3724232, 3814704, 3854113, 4046106, 4313249, 4100577, 4281399, 4304709, 4362170, 4505811, 4694313, 4726864, 5063678, 5296200, 4924136, 5727895, 5214839, 5224489, 5414982, 5508673, 5479443, 5742775, 5826426, 5834456, 5979918, 6120850, 6078829, 6307341, 6868828, 6536345, 6663096];[805869, 855250, 803990, 801889, 830659, 805449, 802789, 803870, 797878, 813349, 806199, 811699, 816560, 809589, 807859, 802419, 808550, 818059, 809859, 803199, 802089, 822680, 839959, 860700, 827650, 848009, 821979, 821279, 903911, 824389, 867390, 845519, 1118002, 847839, 854360, 835099, 843230, 837379, 835850, 829839, 847330, 855940, 856210, 860030, 843569, 3889184, 851220, 884330, 1288364, 856020]
T800V1000_0.3;800;1000;2;0.3;experiment_data/medium/T800V1000_0.3_T.csv;experiment_data/medium/T800V1000_0.3_V.csv;2132;2872;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[4847106, 2062843, 2087814, 2167834, 2369626, 2340277, 2372096, 2454568, 2586009, 2551279, 2612170, 2828432, 2889444, 2827951, 2839032, 2927252, 3094435, 3402948, 3095296, 3156766, 3367219, 3798652, 3337658, 3463150, 3478729, 3529801, 3567900, 3660381, 3740643, 3768172, 3833843, 3948704, 3944306, 4080877, 4159406, 4269309, 4282838, 4288328, 4345820, 5043218, 4578602, 4611302, 4802135, 4766064, 4719463, 4925225, 4871325, 4934586, 4967477, 5057227];[2848613, 171772, 138612, 136571, 140121, 147962, 138571, 173302, 138761, 138441, 140892, 137851, 145402, 137971, 136152, 166231, 136312, 136761, 143802, 136822, 137062, 136961, 153712, 172093, 138191, 144622, 137741, 154951, 154252, 142911, 136781, 176142, 139552, 139012, 137921, 142812, 141751, 138191, 139522, 175842, 146302, 138251, 140782, 144872, 141091, 139581, 155952, 154902, 139922, 140501];[1185614, 1255134, 1332245, 1400326, 1522288, 1563468, 1611918, 1658989, 1722750, 1788011, 1852681, 1929502, 1991893, 2064633, 2077263, 2143054, 2208845, 2505298, 2317857, 2399257, 2466008, 2989914, 2563879, 2659650, 2699811, 2757022, 2804641, 2877093, 2954054, 2993434, 3068095, 3147555, 3184527, 3309078, 3389158, 3478779, 3497959, 3508690, 3572461, 4210628, 3793183, 3812964, 3969035, 3968385, 3952615, 4126396, 4078556, 4151817, 4193997, 4271309];[812879, 635937, 616957, 630937, 707217, 628847, 621607, 622277, 724498, 624827, 618597, 761079, 752149, 625347, 625617, 617967, 749278, 760889, 633637, 620687, 764149, 671777, 620067, 631407, 640727, 628157, 625518, 628337, 632337, 631827, 628967, 625007, 620227, 632787, 632327, 647718, 643128, 641447, 633837, 656748, 639117, 660087, 692318, 652807, 625757, 659248, 636817, 627867, 633558, 645417]
T700V1000_0.7;700;1000;2;0.7;experiment_data/medium/T700V1000_0.7_T.csv;experiment_data/medium/T700V1000_0.7_V.csv;1874;3104;Snake;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[4155908, 1912231, 1981592, 2059654, 2160844, 2139994, 2213446, 2287166, 2332435, 2391538, 2392977, 2509759, 2543089, 2605880, 2605769, 2736931, 3014584, 2782722, 2860992, 3004053, 2935393, 3014325, 3233927, 3119235, 3203777, 3225426, 3289077, 3487830, 3383008, 3543431, 3490780, 3607762, 3665821, 3700351, 3737752, 3765762, 3824994, 3907894, 3967956, 4043725, 4045385, 4214959, 4118706, 4316579, 4246728, 4320108, 4426751, 4465420, 4643013, 4662454];[2462678, 150661, 121611, 124072, 121681, 121841, 126912, 148142, 121361, 129572, 120671, 120812, 120912, 121272, 121691, 147032, 121601, 123432, 125901, 121071, 123181, 122042, 122722, 155402, 119952, 121151, 120661, 121211, 131421, 135132, 123672, 150742, 144691, 125561, 136442, 123161, 123952, 123511, 127832, 159872, 123511, 122282, 126191, 124211, 134302, 124511, 130302, 124101, 125392, 130582];[1011412, 1075472, 1155923, 1223313, 1320355, 1319505, 1373326, 1430956, 1490957, 1556688, 1574098, 1675479, 1723879, 1777690, 1782040, 1868751, 2164475, 1956473, 2031604, 2144044, 2101544, 2174245, 2354926, 2261515, 2370587, 2404537, 2462718, 2638720, 2543749, 2683661, 2662730, 2736801, 2802042, 2866493, 2884622, 2937643, 2993624, 3062885, 3127006, 3161636, 3202166, 3366729, 3287167, 3423219, 3392478, 3476889, 3577420, 3616251, 3774443, 3770163];[681818, 686098, 704058, 712269, 718808, 698648, 713208, 708068, 720117, 705278, 698208, 713468, 698298, 706918, 702038, 721148, 728508, 702817, 703487, 738938, 710668, 718038, 756279, 702318, 713238, 699738, 705698, 727899, 707838, 724638, 704378, 720219, 719088, 708297, 716688, 704958, 707418, 721498, 713118, 722217, 719708, 725948, 705348, 769149, 719948, 718708, 719029, 725068, 743178, 761709]
