experiment;len_T;len_V;max_id_rep;max_V_match_fraction;T_path;V_path;len_IDs_T;len_IDs_V;attack_name;num_queries;time_all;time_encode;time_reconstruct;time_subst
T500V1000_0.3;500;1000;2;0.3;experiment_data/medium/T500V1000_0.3_T.csv;experiment_data/medium/T500V1000_0.3_V.csv;1836;2814;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1659968, 1670349, 1657199, 1665908, 1662209, 1652180, 1648019, 1685969, 1651599, 1661518, 1662189, 1660658, 1660000, 1710310, 1690900, 1659529, 1673228, 1655639, 1684379, 1674588, 1645619, 1669220, 1643040, 1650319, 1650179, 1678359, 1658009, 1652899, 1670598, 1654209, 3295598, 1667658, 1666720, 1657810, 1648470, 1658308, 1712540, 1668848, 1649228, 1658930, 1666099, 1664140, 1700198, 1664389, 1657838, 1657180, 1666209, 1697209, 1736370, 1669159];[832399, 836889, 830790, 833559, 830090, 829020, 822740, 842229, 833629, 835569, 836160, 835579, 835290, 837810, 853530, 831950, 837719, 828899, 848860, 838979, 821299, 835900, 826850, 820359, 826510, 840870, 826099, 826480, 819539, 829800, 826470, 838059, 830140, 829260, 827530, 828979, 827030, 828489, 827359, 829000, 834599, 830740, 827279, 837549, 830609, 831890, 840890, 829769, 864720, 843329];[204162, 198912, 197832, 210293, 195742, 200122, 194312, 200343, 195262, 197062, 197242, 204182, 195223, 212333, 203583, 196402, 194932, 204573, 198962, 199182, 203993, 197123, 194443, 196573, 194872, 213672, 197963, 197542, 230452, 196322, 197952, 197002, 208293, 199622, 193372, 204332, 196153, 200892, 201092, 194482, 194702, 209663, 195482, 197683, 207682, 196383, 195752, 221802, 193822, 194392];[623407, 634548, 628577, 622056, 636377, 623038, 630967, 643397, 622708, 628887, 628787, 620897, 629487, 660167, 633787, 631177, 640577, 622167, 636557, 636427, 620327, 636197, 621747, 633387, 628797, 623817, 633947, 628877, 620607, 628087, 2271176, 632597, 628287, 628928, 627568, 624997, 689357, 639467, 620777, 635448, 636798, 623737, 677437, 629157, 619547, 628907, 629567, 645638, 677828, 631438]
T900V1000_0.1;900;1000;2;0.1;experiment_data/medium/T900V1000_0.1_T.csv;experiment_data/medium/T900V1000_0.1_V.csv;3273;2735;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2494498, 2487378, 2459007, 2466798, 2462108, 2488908, 2470938, 2482138, 2498319, 2482307, 2494398, 2492279, 2492068, 2474278, 2478489, 2467578, 2475648, 2483958, 2493088, 2467848, 2479758, 2481718, 2482058, 2465928, 2471549, 2467839, 2490749, 2475388, 2462898, 2495999, 2496720, 2489109, 2486858, 2459208, 4271179, 2502898, 2469738, 2489197, 2461068, 2503249, 2536959, 2485658, 2466657, 2546159, 2481018, 2483947, 2522688, 2478698, 2524639, 2541889];[1496457, 1491377, 1478966, 1475557, 1479967, 1502177, 1489937, 1490567, 1505427, 1495406, 1506897, 1492497, 1512497, 1492277, 1494117, 1478027, 1490587, 1496277, 1499437, 1482317, 1486697, 1487417, 1488237, 1483766, 1489347, 1485557, 1496037, 1483527, 1480907, 1503947, 1508348, 1493797, 1484497, 1476747, 1480147, 1510357, 1481587, 1497936, 1483787, 1512297, 1479677, 1496627, 1477836, 1562708, 1492757, 1486946, 1478007, 1484377, 1484397, 1559578];[366844, 369904, 369984, 377244, 364774, 366574, 362794, 382254, 367065, 365874, 366114, 374175, 370284, 363754, 365894, 365314, 370775, 371514, 363364, 367664, 377905, 382314, 368884, 363605, 363815, 370984, 370194, 365724, 366934, 378945, 372894, 369814, 377504, 370094, 366335, 374314, 368404, 379234, 364734, 365495, 370724, 378344, 373664, 367304, 369924, 381984, 365514, 365684, 388415, 366434];[631197, 626097, 610057, 613997, 617367, 620157, 618207, 609317, 625827, 621027, 621387, 625607, 609287, 618247, 618478, 624237, 614286, 616167, 630287, 617867, 615156, 611987, 624937, 618557, 618387, 611298, 624518, 626137, 615057, 613107, 615478, 625498, 624857, 612367, 2424697, 618227, 619747, 612027, 612547, 625457, 686558, 610687, 615157, 616147, 618337, 615017, 679167, 628637, 651827, 615877]
T1200V1000_0.8;1200;1000;2;0.8;experiment_data/medium/T1200V1000_0.8_T.csv;experiment_data/medium/T1200V1000_0.8_V.csv;4419;3538;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3397019, 3218887, 3218557, 3285568, 3201946, 3197476, 3222286, 3202526, 3225307, 3299277, 3195466, 3333128, 3265487, 3223087, 3208567, 3287097, 3251106, 3232097, 3202665, 3216427, 3193146, 3199756, 3215486, 3418459, 3273106, 3187546, 3221627, 3203306, 3197587, 3209925, 3200297, 3249396, 3258327, 3211636, 3220628, 3191476, 3236577, 3276056, 3236627, 3229407, 3200667, 3212607, 3187226, 3215717, 3202985, 3203206, 3200476, 3195625, 3197347, 3210646];[2091684, 1933142, 1932432, 1924952, 1924482, 1922841, 1930272, 1918241, 1940173, 1927262, 1917112, 1926941, 1982632, 1935492, 1926662, 1938211, 1922801, 1941922, 1929291, 1927282, 1926111, 1927742, 1929832, 1921112, 1990392, 1915661, 1934442, 1927691, 1924332, 1927481, 1924292, 1917231, 1976713, 1922282, 1945353, 1919182, 1926512, 1964892, 1947552, 1941252, 1923122, 1929192, 1911622, 1924342, 1930301, 1927212, 1926352, 1926391, 1926122, 1928111];[485785, 475796, 485086, 488336, 481706, 473705, 480695, 473215, 475925, 479255, 480985, 572877, 480585, 471526, 479685, 475176, 485415, 489876, 477545, 489535, 477755, 473925, 483265, 588257, 490525, 475576, 490675, 487016, 476986, 477555, 482996, 506056, 475605, 475555, 480596, 475445, 484386, 490115, 491736, 478746, 480745, 488076, 477546, 489415, 480145, 476515, 477366, 476185, 474646, 481446];[819550, 809949, 801039, 872280, 795758, 800930, 811319, 811070, 809209, 892760, 797369, 833310, 802270, 816069, 802220, 873710, 842890, 800299, 795829, 799610, 789280, 798089, 802389, 909090, 792189, 796309, 796510, 788599, 796269, 804889, 793009, 826109, 806009, 813799, 794679, 796849, 825679, 821049, 797339, 809409, 796800, 795339, 798058, 801960, 792539, 799479, 796758, 793049, 796579, 801089]
T800V1000_0.3;800;1000;2;0.3;experiment_data/medium/T800V1000_0.3_T.csv;experiment_data/medium/T800V1000_0.3_V.csv;2934;2872;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2275006, 2223775, 2268836, 2280616, 2316967, 2382277, 2494578, 2302186, 2256195, 2256616, 2247546, 2267076, 2287696, 2307825, 2271026, 2267015, 2229415, 2244566, 2248855, 2270775, 2269516, 2269986, 2234084, 2242285, 2256526, 2270716, 2260474, 2288536, 2255786, 2254406, 2239516, 2256345, 2270686, 2283656, 2252856, 2253034, 2235666, 2278905, 2279985, 2283746, 2268746, 2257566, 2255096, 2252415, 2251726, 2268256, 2290486, 2257025, 2274706, 2234375];[1302065, 1277724, 1316755, 1309015, 1341435, 1338485, 1375316, 1343575, 1309535, 1311535, 1305485, 1306165, 1305535, 1346895, 1327275, 1317915, 1290425, 1300635, 1295014, 1311135, 1315125, 1318465, 1295494, 1295555, 1306885, 1307975, 1303784, 1317895, 1313135, 1301385, 1290975, 1298215, 1320985, 1314875, 1313005, 1300374, 1297455, 1294794, 1336105, 1322895, 1312335, 1302725, 1308665, 1306995, 1307655, 1309265, 1311215, 1298935, 1316545, 1288644];[324944, 328204, 338014, 345804, 338604, 336164, 395424, 336104, 334103, 329704, 327854, 332874, 338394, 338383, 329984, 331713, 322914, 326434, 331344, 336953, 331004, 327644, 322423, 327243, 322964, 332213, 340673, 344764, 324173, 327323, 331904, 334154, 332364, 333354, 323364, 327384, 321114, 343394, 324933, 326884, 332594, 336574, 335944, 329763, 332154, 341524, 325554, 329494, 329974, 328134];[647997, 617847, 614067, 625797, 636928, 707628, 723838, 622507, 612557, 615377, 614207, 628037, 643767, 622547, 613767, 617387, 616076, 617497, 622497, 622687, 623387, 623877, 616167, 619487, 626677, 630528, 616017, 625877, 618478, 625698, 616637, 623976, 617337, 635427, 616487, 625276, 617097, 640717, 618947, 633967, 623817, 618267, 610487, 615657, 611917, 617467, 653717, 628596, 628187, 617597]
T700V1000_0.7;700;1000;2;0.7;experiment_data/medium/T700V1000_0.7_T.csv;experiment_data/medium/T700V1000_0.7_V.csv;2576;3104;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2126954, 2148644, 2143734, 2129724, 2131914, 2122134, 2120345, 2117454, 2125484, 2150455, 2139164, 2128104, 2135575, 2131375, 2141843, 2132544, 2129534, 2136854, 2131674, 2128894, 2152004, 2139404, 3861894, 2149694, 2138684, 2156584, 2138344, 2140974, 2236485, 2161455, 2170275, 2167845, 2144674, 2147834, 2194044, 2140194, 2168245, 2165234, 2156254, 2158905, 2215886, 2154494, 2156794, 2144255, 2136735, 2153024, 2192545, 2177805, 2226005, 2185795];[1140093, 1152053, 1151923, 1146543, 1150173, 1140823, 1138933, 1142183, 1145713, 1148493, 1143453, 1147703, 1156484, 1140803, 1152282, 1153703, 1144103, 1140793, 1145713, 1138833, 1163373, 1157313, 1149273, 1151183, 1144653, 1154773, 1138393, 1143803, 1156683, 1158893, 1156173, 1161803, 1138583, 1158513, 1138503, 1139533, 1139293, 1158033, 1157373, 1150963, 1151114, 1148023, 1150633, 1144373, 1141564, 1153953, 1141603, 1175494, 1141633, 1175404];[270413, 286323, 268673, 269883, 275583, 268283, 269524, 269183, 268223, 275013, 270463, 274252, 269563, 270654, 275913, 268573, 269983, 267673, 269283, 269153, 280373, 270223, 271193, 276383, 268693, 283523, 270173, 270243, 273993, 278383, 290513, 268984, 275423, 272753, 272023, 270943, 301033, 273283, 272123, 272203, 282193, 287633, 272573, 274834, 277273, 273583, 269863, 269593, 309833, 277803];[716448, 710268, 723138, 713298, 706158, 713028, 711888, 706088, 711548, 726949, 725248, 706149, 709528, 719918, 713648, 710268, 715448, 728388, 716678, 720908, 708258, 711868, 2441428, 722128, 725338, 718288, 729778, 726928, 805809, 724179, 723589, 737058, 730668, 716568, 783518, 729718, 727919, 733918, 726758, 735739, 782579, 718838, 733588, 725048, 717898, 725488, 781079, 732718, 774539, 732588]
T1300V1000_0.4;1300;1000;2;0.4;experiment_data/medium/T1300V1000_0.4_T.csv;experiment_data/medium/T1300V1000_0.4_V.csv;4713;3136;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[3562090, 3336919, 3354039, 3340917, 3384818, 3580641, 3393588, 3334317, 3336168, 3356489, 3365298, 3413498, 3355918, 3377819, 3346178, 3348108, 3348438, 3345868, 3335488, 3332578, 3339968, 3342887, 3344367, 3346028, 3338108, 3350728, 3344038, 3324748, 3352578, 3339578, 3320988, 3353038, 3458970, 3428898, 3335318, 3323777, 3342528, 3347988, 3320418, 3336447, 3344878, 3334768, 3339687, 3324418, 3333117, 3343938, 3381718, 3373538, 3357068, 3330918];[2311406, 2104635, 2106404, 2107634, 2129694, 2223046, 2155154, 2091073, 2104824, 2119444, 2107974, 2097493, 2107754, 2136074, 2103194, 2110654, 2110414, 2115164, 2100144, 2098024, 2109684, 2108433, 2108333, 2109974, 2106954, 2096824, 2108124, 2096614, 2114594, 2097284, 2090144, 2106494, 2099524, 2186084, 2103604, 2094263, 2115504, 2111944, 2093264, 2096043, 2100004, 2111644, 2108493, 2093404, 2102673, 2109054, 2127324, 2123324, 2115094, 2102154];[510226, 503036, 510206, 505405, 508496, 523605, 517846, 523656, 509626, 501146, 505176, 511126, 518126, 518317, 519956, 521526, 502786, 501976, 506626, 514406, 508295, 517226, 521126, 508316, 500826, 522496, 514976, 510946, 505886, 506526, 507645, 512665, 576267, 511666, 511935, 513626, 507366, 508086, 500746, 511386, 523716, 509576, 515876, 498755, 508706, 502336, 519825, 518076, 523926, 513686];[740458, 729248, 737429, 727878, 746628, 833990, 720588, 719588, 721718, 735899, 752148, 804879, 730038, 723428, 723028, 715928, 735238, 728728, 728718, 720148, 721989, 717228, 714908, 727738, 730328, 731408, 720938, 717188, 732098, 735768, 723199, 733879, 783179, 731148, 719779, 715888, 719658, 727958, 726408, 729018, 721158, 713548, 715318, 732259, 721738, 732548, 734569, 732138, 718048, 715078]
T500V1000_0.9;500;1000;2;0.9;experiment_data/medium/T500V1000_0.9_T.csv;experiment_data/medium/T500V1000_0.9_V.csv;1841;3037;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1742920, 1731850, 1767640, 1733530, 1721531, 1717000, 1725859, 1723999, 1777719, 1721080, 1711550, 1734780, 1721239, 1717400, 1762740, 1719749, 1723291, 1710119, 1720669, 1716999, 1769000, 1729200, 1727429, 1721369, 1733839, 1725630, 1761661, 1743901, 1745349, 1726439, 1737289, 1795410, 1792290, 1735380, 1736801, 1717970, 1720109, 1737721, 1743060, 1709859, 1739520, 1737469, 1735209, 1725989, 1717349, 1725130, 1732851, 1720981, 1722789, 1720709];[846909, 829039, 822779, 834540, 827520, 825650, 835580, 831869, 830409, 825220, 821580, 836970, 826489, 834599, 820939, 826599, 826820, 826739, 819789, 827149, 828009, 839400, 836269, 831509, 835099, 832120, 829540, 826050, 844489, 826459, 832889, 827949, 847199, 828669, 842620, 830410, 825089, 839500, 844430, 828259, 822410, 833969, 826229, 826259, 827649, 827899, 834220, 829410, 834669, 820189];[199112, 212073, 198192, 194872, 199053, 201972, 196342, 198122, 198712, 206372, 197432, 198333, 197832, 197873, 200643, 198432, 199623, 195462, 210342, 197462, 199382, 197722, 203452, 197562, 198672, 197602, 198203, 208203, 211852, 197592, 195982, 223943, 198023, 205533, 200002, 198942, 198602, 196362, 197202, 194412, 217792, 198602, 197482, 198163, 203403, 205383, 198532, 198273, 197773, 202362];[696899, 690738, 746669, 704118, 694958, 689378, 693937, 694008, 748598, 689488, 692538, 699477, 696918, 684928, 741158, 694718, 696848, 687918, 690538, 692388, 741609, 692078, 687708, 692298, 700068, 695908, 733918, 709648, 689008, 702388, 708418, 743518, 747068, 701178, 694179, 688618, 696418, 701859, 701428, 687188, 699318, 704898, 711498, 701567, 686297, 691848, 700099, 693298, 690347, 698158]
T1000V1000_0.9;1000;1000;2;0.9;experiment_data/medium/T1000V1000_0.9_T.csv;experiment_data/medium/T1000V1000_0.9_V.csv;3677;3468;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2804502, 2816821, 2866172, 2814632, 2918593, 2851653, 2814362, 2812352, 2866312, 2810452, 2819612, 2792051, 2816732, 2827062, 2857173, 2814702, 2797481, 2805993, 2804312, 2818572, 2886573, 2796021, 2809462, 2814722, 2818032, 2803852, 2880112, 2819403, 2913523, 2874942, 2845643, 2805992, 2907653, 2870513, 2867713, 2854302, 2805712, 2802521, 2883673, 2844432, 2806632, 2800222, 2823882, 2832341, 2948974, 2876042, 2834212, 2830602, 2834483, 2807841];[1592718, 1614308, 1603358, 1613078, 1679629, 1638659, 1605058, 1607838, 1601678, 1612638, 1611948, 1599188, 1614319, 1612538, 1597618, 1616738, 1596208, 1605089, 1603248, 1608478, 1618828, 1603818, 1616659, 1613478, 1608638, 1603298, 1606438, 1614299, 1609228, 1643408, 1635699, 1607188, 1617518, 1643549, 1629659, 1653079, 1612508, 1611428, 1612878, 1633378, 1603168, 1600018, 1617428, 1620828, 1603499, 1645198, 1619338, 1627238, 1620419, 1610578];[405265, 410305, 402904, 404355, 419615, 417875, 402084, 417234, 398804, 404875, 404915, 400385, 402034, 404075, 400465, 408955, 398964, 401295, 412085, 397824, 415325, 400064, 399374, 406505, 404544, 401485, 413345, 401575, 438705, 414215, 403814, 402585, 411545, 406115, 424885, 408344, 400165, 400434, 404935, 403785, 415175, 406175, 401035, 418994, 416304, 429335, 405405, 399635, 417625, 401114];[806519, 792208, 859910, 797199, 819349, 795119, 807220, 787280, 865830, 792939, 802749, 792478, 800379, 810449, 859090, 789009, 802309, 799609, 788979, 812270, 852420, 792139, 793429, 794739, 804850, 799069, 860329, 803529, 865590, 817319, 806130, 796219, 878590, 820849, 813169, 792879, 793039, 790659, 865860, 807269, 788289, 794029, 805419, 792519, 929171, 801509, 809469, 803729, 796439, 796149]
T900V1000_0.6;900;1000;2;0.6;experiment_data/medium/T900V1000_0.6_T.csv;experiment_data/medium/T900V1000_0.6_V.csv;3282;3133;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2553540, 2526709, 2527670, 2580669, 2524148, 2518579, 2537318, 2526309, 2519328, 2587479, 2520058, 2516449, 2521309, 2520298, 2522098, 2589730, 2505988, 2574900, 2536038, 2534470, 2517179, 2591210, 2543028, 2523040, 2519849, 2528489, 2536188, 2592439, 2514050, 2533958, 2515829, 2529299, 2533540, 2647890, 2551079, 2514668, 2515678, 2524160, 2534809, 2581929, 2681710, 2553398, 2525148, 2536269, 2536129, 2585079, 2528808, 2524679, 2538568, 2524310];[1469637, 1447767, 1449297, 1444057, 1451186, 1450087, 1447236, 1456957, 1451906, 1450806, 1450796, 1446877, 1454257, 1451156, 1449796, 1446277, 1438396, 1450157, 1465086, 1453187, 1445257, 1452017, 1471876, 1451237, 1446637, 1446297, 1452436, 1448676, 1443627, 1448526, 1437576, 1451206, 1452727, 1442977, 1481627, 1446456, 1445786, 1449397, 1457057, 1441006, 1446266, 1477446, 1457616, 1462777, 1459107, 1443886, 1451686, 1450107, 1456666, 1443767];[364984, 361984, 376385, 364913, 365494, 360374, 376874, 367514, 360834, 364274, 361444, 366013, 359114, 360774, 360874, 379944, 360584, 387095, 362764, 362885, 369074, 371944, 361884, 364004, 364895, 378944, 379544, 362714, 362855, 364624, 375185, 373555, 360805, 403154, 361604, 367675, 366855, 358855, 366084, 370664, 455185, 371184, 368444, 365364, 364174, 370744, 371284, 371064, 368034, 361235];[718919, 716958, 701988, 771699, 707468, 708118, 713208, 701838, 706588, 772399, 707818, 703559, 707938, 708368, 711428, 763509, 707008, 737648, 708188, 718398, 702848, 767249, 709268, 707799, 708317, 703248, 704208, 781049, 707568, 720808, 703068, 704538, 720008, 801759, 707848, 700537, 703037, 715908, 711668, 770259, 780259, 704768, 699088, 708128, 712848, 770449, 705838, 703508, 713868, 719308]
T1400V1000_0.7;1400;1000;2;0.7;experiment_data/medium/T1400V1000_0.7_T.csv;experiment_data/medium/T1400V1000_0.7_V.csv;5154;3558;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[4231958, 3813464, 3808054, 3722863, 3700852, 3713483, 3726253, 3733343, 3750213, 3790062, 3761752, 3733512, 6691595, 3778734, 3727161, 3722562, 3712663, 3702512, 3791234, 3701992, 3719782, 3732882, 3718083, 3706721, 3775262, 3718063, 3713543, 3750693, 3839843, 3747962, 3806803, 3697241, 3705052, 3719671, 3697962, 3709602, 3799273, 3726842, 3703482, 3696132, 3710643, 3711682, 3789263, 3711571, 3695752, 3724462, 3711732, 3747472, 3769143, 3707902];[2831532, 2359807, 2440428, 2346897, 2344927, 2344317, 2355337, 2356137, 2358207, 2396487, 2388687, 2357906, 2338196, 2398748, 2364546, 2361387, 2348387, 2341646, 2343907, 2345697, 2359557, 2350327, 2345007, 2346316, 2344006, 2355577, 2360407, 2342607, 2450767, 2387627, 2349396, 2338326, 2348557, 2347136, 2343857, 2347237, 2349727, 2364197, 2350716, 2342637, 2353177, 2362427, 2350577, 2343886, 2343487, 2356237, 2352057, 2377267, 2342807, 2345757];[561337, 602857, 547547, 558517, 554906, 555026, 551646, 557616, 559757, 559156, 551646, 559807, 675778, 562326, 561996, 553436, 551396, 556567, 565627, 556316, 552816, 561156, 560646, 565776, 550186, 556677, 550856, 565687, 564327, 562496, 559226, 562607, 545036, 560136, 553436, 560256, 550686, 564347, 553467, 549886, 544997, 549936, 553586, 570666, 551016, 552956, 554246, 566616, 548766, 552736];[839089, 850800, 820079, 817449, 801019, 814140, 819270, 819590, 832249, 834419, 821419, 815799, 3677621, 817660, 800619, 807739, 812880, 804299, 881700, 799979, 807409, 821399, 812430, 794629, 881070, 805809, 802280, 842399, 824749, 797839, 898181, 796308, 811459, 812399, 800669, 802109, 898860, 798298, 799299, 803609, 812469, 799319, 885100, 797019, 801249, 815269, 805429, 803589, 877570, 809409]
T700V1000_0.3;700;1000;2;0.3;experiment_data/medium/T700V1000_0.3_T.csv;experiment_data/medium/T700V1000_0.3_V.csv;2574;2838;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[2104805, 2108193, 2112794, 2113414, 2126085, 2112024, 2111704, 2105824, 2104654, 2116424, 2133003, 2119405, 2111254, 3893856, 2142424, 2141005, 2100704, 2119925, 2106854, 2163514, 2142365, 2101813, 2116943, 2108144, 2128255, 2168095, 2108944, 2120855, 2125114, 2113355, 2111913, 2173784, 2117345, 2125074, 2127784, 2168655, 2145895, 2196515, 2110014, 2119584, 2117493, 2111664, 2119274, 2173185, 2112404, 2115474, 2104364, 2142374, 2141204, 2178446];[1157844, 1157793, 1165803, 1170513, 1174074, 1157403, 1160443, 1165333, 1157113, 1165203, 1178733, 1168524, 1169143, 1157814, 1168463, 1192504, 1157573, 1173274, 1164243, 1161013, 1164924, 1160143, 1175733, 1164823, 1176954, 1169433, 1168423, 1174034, 1173243, 1161934, 1166963, 1173903, 1170134, 1174023, 1160233, 1199324, 1187694, 1184193, 1168604, 1168143, 1164433, 1167903, 1175694, 1163713, 1170314, 1171473, 1161513, 1163773, 1189803, 1179444];[278793, 277163, 281323, 284163, 278174, 279993, 277924, 277803, 279954, 280793, 288153, 289283, 276493, 276394, 283953, 277233, 281803, 290013, 277893, 277392, 277153, 276383, 282043, 282253, 276663, 275903, 276353, 277843, 278173, 287673, 282793, 275243, 275933, 275314, 282313, 285613, 280713, 281194, 276503, 276603, 291793, 280823, 277983, 278554, 276803, 276773, 277444, 288843, 277323, 276894];[668168, 673237, 665668, 658738, 673837, 674628, 673337, 662688, 667587, 670428, 666117, 661598, 665618, 2459648, 690008, 671268, 661328, 656638, 664718, 725109, 700288, 665287, 659167, 661068, 674638, 722759, 664168, 668978, 673698, 663748, 662157, 724638, 671278, 675737, 685238, 683718, 677488, 731128, 664907, 674838, 661267, 662938, 665597, 730918, 665287, 667228, 665407, 689758, 674078, 722108]
T600V1000_0.5;600;1000;2;0.5;experiment_data/medium/T600V1000_0.5_T.csv;experiment_data/medium/T600V1000_0.5_V.csv;2218;2939;Baseline;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1871171, 1884792, 1887501, 1872101, 1943481, 1862541, 1870351, 1884641, 1882902, 1875722, 1925293, 1870641, 1874212, 1879431, 1866161, 1882482, 1933172, 1873971, 1869711, 1906212, 1896360, 1880031, 1922522, 1872691, 1868082, 1864442, 1869481, 1871931, 1939691, 1854392, 1870891, 1883471, 1865011, 1894703, 1957063, 1890951, 1888261, 1890181, 1896561, 1904912, 1876741, 1875061, 1875261, 1873191, 1876962, 1869373, 1863451, 1859611, 1888841, 1876431];[969961, 995762, 995751, 980811, 995911, 975951, 986331, 995971, 991492, 988032, 989522, 976831, 988072, 987341, 976201, 989991, 985651, 978001, 987721, 993432, 1005861, 989601, 981321, 980061, 978652, 976341, 982601, 977841, 987731, 970171, 979931, 987681, 977551, 986962, 1013432, 977821, 990481, 983491, 1005661, 998281, 984841, 982701, 984731, 989601, 986151, 981472, 977411, 975521, 993151, 991371];[237672, 234612, 235493, 239863, 246982, 238513, 235273, 238382, 235332, 234643, 231323, 234132, 235133, 235943, 234063, 241653, 245473, 247613, 234082, 241983, 235832, 234903, 231783, 234012, 233022, 235503, 238223, 241892, 247102, 234423, 236152, 235212, 234612, 238783, 233143, 238193, 234312, 235982, 233193, 248413, 237262, 235132, 238463, 231953, 234343, 233953, 235563, 230853, 236663, 233303];[663538, 654418, 656257, 651427, 700588, 648077, 648747, 650288, 656078, 653047, 704448, 659678, 651007, 656147, 655897, 650838, 702048, 648357, 647908, 670797, 654667, 655527, 709418, 658618, 656408, 652598, 648657, 652198, 704858, 649798, 654808, 660578, 652848, 668958, 710488, 674937, 663468, 670708, 657707, 658218, 654638, 657228, 652067, 651637, 656468, 653948, 650477, 653237, 659027, 651757]
